Data;Data;Casos;Casos_por_dia;Obitos_por_dia;;;
12/01/2023;2023-1-12;6362607;5041;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-12', 6362607, 5041, 0);"
13/01/2023;2023-1-13;6367148;4541;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-13', 6367148, 4541, 0);"
14/01/2023;2023-1-14;6371047;3899;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-14', 6371047, 3899, 0);"
15/01/2023;2023-1-15;6371784;737;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-15', 6371784, 737, 0);"
16/01/2023;2023-1-16;6372201;417;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-16', 6372201, 417, 0);"
17/01/2023;2023-1-17;6377010;4809;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-17', 6377010, 4809, 0);"
18/01/2023;2023-1-18;6380851;3841;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-18', 6380851, 3841, 0);"
19/01/2023;2023-1-19;6385729;4878;409;;;"INSERT INTO dados_estado_sp VALUES('2023-1-19', 6385729, 4878, 409);"
20/01/2023;2023-1-20;6389460;3731;29;;;"INSERT INTO dados_estado_sp VALUES('2023-1-20', 6389460, 3731, 29);"
21/01/2023;2023-1-21;6393124;3664;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-21', 6393124, 3664, 0);"
22/01/2023;2023-1-22;6393576;452;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-22', 6393576, 452, 0);"
23/01/2023;2023-1-23;6393836;260;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-23', 6393836, 260, 0);"
24/01/2023;2023-1-24;6398150;4314;94;;;"INSERT INTO dados_estado_sp VALUES('2023-1-24', 6398150, 4314, 94);"
25/01/2023;2023-1-25;6401428;3278;47;;;"INSERT INTO dados_estado_sp VALUES('2023-1-25', 6401428, 3278, 47);"
26/01/2023;2023-1-26;6403854;2426;29;;;"INSERT INTO dados_estado_sp VALUES('2023-1-26', 6403854, 2426, 29);"
27/01/2023;2023-1-27;6406623;2769;0;;;"INSERT INTO dados_estado_sp VALUES('2023-1-27', 6406623, 2769, 0);"
28/01/2023;2023-1-28;6409106;2483;73;;;"INSERT INTO dados_estado_sp VALUES('2023-1-28', 6409106, 2483, 73);"
29/01/2023;2023-1-29;6409564;458;3;;;"INSERT INTO dados_estado_sp VALUES('2023-1-29', 6409564, 458, 3);"
30/01/2023;2023-1-30;6409826;262;4;;;"INSERT INTO dados_estado_sp VALUES('2023-1-30', 6409826, 262, 4);"
31/01/2023;2023-1-31;6412507;2681;47;;;"INSERT INTO dados_estado_sp VALUES('2023-1-31', 6412507, 2681, 47);"
01/02/2023;2023-2-1;6415059;2552;57;;;"INSERT INTO dados_estado_sp VALUES('2023-2-1', 6415059, 2552, 57);"
02/02/2023;2023-2-2;6417480;2421;33;;;"INSERT INTO dados_estado_sp VALUES('2023-2-2', 6417480, 2421, 33);"
03/02/2023;2023-2-3;6419637;2157;43;;;"INSERT INTO dados_estado_sp VALUES('2023-2-3', 6419637, 2157, 43);"
04/02/2023;2023-2-4;6421664;2027;24;;;"INSERT INTO dados_estado_sp VALUES('2023-2-4', 6421664, 2027, 24);"
05/02/2023;2023-2-5;6421693;29;5;;;"INSERT INTO dados_estado_sp VALUES('2023-2-5', 6421693, 29, 5);"
06/02/2023;2023-2-6;6422005;312;3;;;"INSERT INTO dados_estado_sp VALUES('2023-2-6', 6422005, 312, 3);"
07/02/2023;2023-2-7;6424346;2341;29;;;"INSERT INTO dados_estado_sp VALUES('2023-2-7', 6424346, 2341, 29);"
08/02/2023;2023-2-8;6426265;1919;37;;;"INSERT INTO dados_estado_sp VALUES('2023-2-8', 6426265, 1919, 37);"
09/02/2023;2023-2-9;6428812;2547;17;;;"INSERT INTO dados_estado_sp VALUES('2023-2-9', 6428812, 2547, 17);"
10/02/2023;2023-2-10;6431045;2233;15;;;"INSERT INTO dados_estado_sp VALUES('2023-2-10', 6431045, 2233, 15);"
11/02/2023;2023-2-11;6432834;1789;10;;;"INSERT INTO dados_estado_sp VALUES('2023-2-11', 6432834, 1789, 10);"
12/02/2023;2023-2-12;6433591;757;0;;;"INSERT INTO dados_estado_sp VALUES('2023-2-12', 6433591, 757, 0);"
13/02/2023;2023-2-13;6433698;107;0;;;"INSERT INTO dados_estado_sp VALUES('2023-2-13', 6433698, 107, 0);"
14/02/2023;2023-2-14;6435948;2250;31;;;"INSERT INTO dados_estado_sp VALUES('2023-2-14', 6435948, 2250, 31);"
15/02/2023;2023-2-15;6438737;2789;22;;;"INSERT INTO dados_estado_sp VALUES('2023-2-15', 6438737, 2789, 22);"
16/02/2023;2023-2-16;6441519;2782;23;;;"INSERT INTO dados_estado_sp VALUES('2023-2-16', 6441519, 2782, 23);"
17/02/2023;2023-2-17;6444454;2935;16;;;"INSERT INTO dados_estado_sp VALUES('2023-2-17', 6444454, 2935, 16);"
18/02/2023;2023-2-18;6446939;2485;12;;;"INSERT INTO dados_estado_sp VALUES('2023-2-18', 6446939, 2485, 12);"
19/02/2023;2023-2-19;6447344;405;2;;;"INSERT INTO dados_estado_sp VALUES('2023-2-19', 6447344, 405, 2);"
20/02/2023;2023-2-20;6447344;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-2-20', 6447344, 0, 0);"
21/02/2023;2023-2-21;6447344;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-2-21', 6447344, 0, 0);"
22/02/2023;2023-2-22;6448208;864;4;;;"INSERT INTO dados_estado_sp VALUES('2023-2-22', 6448208, 864, 4);"
23/02/2023;2023-2-23;6449802;1594;14;;;"INSERT INTO dados_estado_sp VALUES('2023-2-23', 6449802, 1594, 14);"
24/02/2023;2023-2-24;6452475;2673;43;;;"INSERT INTO dados_estado_sp VALUES('2023-2-24', 6452475, 2673, 43);"
25/02/2023;2023-2-25;6455277;2802;40;;;"INSERT INTO dados_estado_sp VALUES('2023-2-25', 6455277, 2802, 40);"
26/02/2023;2023-2-26;6456516;1239;1;;;"INSERT INTO dados_estado_sp VALUES('2023-2-26', 6456516, 1239, 1);"
27/02/2023;2023-2-27;6457756;1240;1;;;"INSERT INTO dados_estado_sp VALUES('2023-2-27', 6457756, 1240, 1);"
28/02/2023;2023-2-28;6461165;3409;36;;;"INSERT INTO dados_estado_sp VALUES('2023-2-28', 6461165, 3409, 36);"
01/03/2023;2023-3-1;6464309;3144;20;;;"INSERT INTO dados_estado_sp VALUES('2023-3-1', 6464309, 3144, 20);"
02/03/2023;2023-3-2;6466727;2418;19;;;"INSERT INTO dados_estado_sp VALUES('2023-3-2', 6466727, 2418, 19);"
03/03/2023;2023-3-3;6469442;2715;7;;;"INSERT INTO dados_estado_sp VALUES('2023-3-3', 6469442, 2715, 7);"
04/03/2023;2023-3-4;6472919;3477;18;;;"INSERT INTO dados_estado_sp VALUES('2023-3-4', 6472919, 3477, 18);"
05/03/2023;2023-3-5;6473980;1061;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-5', 6473980, 1061, 0);"
06/03/2023;2023-3-6;6474451;471;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-6', 6474451, 471, 0);"
07/03/2023;2023-3-7;6477674;3223;23;;;"INSERT INTO dados_estado_sp VALUES('2023-3-7', 6477674, 3223, 23);"
08/03/2023;2023-3-8;6480229;2555;17;;;"INSERT INTO dados_estado_sp VALUES('2023-3-8', 6480229, 2555, 17);"
09/03/2023;2023-3-9;6482944;2715;17;;;"INSERT INTO dados_estado_sp VALUES('2023-3-9', 6482944, 2715, 17);"
10/03/2023;2023-3-10;6485598;2654;33;;;"INSERT INTO dados_estado_sp VALUES('2023-3-10', 6485598, 2654, 33);"
11/03/2023;2023-3-11;6488320;2722;23;;;"INSERT INTO dados_estado_sp VALUES('2023-3-11', 6488320, 2722, 23);"
12/03/2023;2023-3-12;6489387;1067;5;;;"INSERT INTO dados_estado_sp VALUES('2023-3-12', 6489387, 1067, 5);"
13/03/2023;2023-3-13;6489495;108;1;;;"INSERT INTO dados_estado_sp VALUES('2023-3-13', 6489495, 108, 1);"
14/03/2023;2023-3-14;6493357;3862;35;;;"INSERT INTO dados_estado_sp VALUES('2023-3-14', 6493357, 3862, 35);"
15/03/2023;2023-3-15;6497099;3742;11;;;"INSERT INTO dados_estado_sp VALUES('2023-3-15', 6497099, 3742, 11);"
16/03/2023;2023-3-16;6500311;3212;18;;;"INSERT INTO dados_estado_sp VALUES('2023-3-16', 6500311, 3212, 18);"
17/03/2023;2023-3-17;6503378;3067;30;;;"INSERT INTO dados_estado_sp VALUES('2023-3-17', 6503378, 3067, 30);"
18/03/2023;2023-3-18;6503378;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-18', 6503378, 0, 0);"
19/03/2023;2023-3-19;6506285;2907;20;;;"INSERT INTO dados_estado_sp VALUES('2023-3-19', 6506285, 2907, 20);"
20/03/2023;2023-3-20;6506738;453;7;;;"INSERT INTO dados_estado_sp VALUES('2023-3-20', 6506738, 453, 7);"
21/03/2023;2023-3-21;6509969;3231;25;;;"INSERT INTO dados_estado_sp VALUES('2023-3-21', 6509969, 3231, 25);"
22/03/2023;2023-3-22;6512736;2767;29;;;"INSERT INTO dados_estado_sp VALUES('2023-3-22', 6512736, 2767, 29);"
23/03/2023;2023-3-23;6516663;3927;21;;;"INSERT INTO dados_estado_sp VALUES('2023-3-23', 6516663, 3927, 21);"
24/03/2023;2023-3-24;6521550;4887;16;;;"INSERT INTO dados_estado_sp VALUES('2023-3-24', 6521550, 4887, 16);"
25/03/2023;2023-3-25;6521550;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-25', 6521550, 0, 0);"
26/03/2023;2023-3-26;6521550;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-26', 6521550, 0, 0);"
27/03/2023;2023-3-27;6521550;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-3-27', 6521550, 0, 0);"
28/03/2023;2023-3-28;6530195;8645;56;;;"INSERT INTO dados_estado_sp VALUES('2023-3-28', 6530195, 8645, 56);"
29/03/2023;2023-3-29;6535229;5034;29;;;"INSERT INTO dados_estado_sp VALUES('2023-3-29', 6535229, 5034, 29);"
30/03/2023;2023-3-30;6539029;3800;17;;;"INSERT INTO dados_estado_sp VALUES('2023-3-30', 6539029, 3800, 17);"
31/03/2023;2023-3-31;6541097;2068;39;;;"INSERT INTO dados_estado_sp VALUES('2023-3-31', 6541097, 2068, 39);"
01/04/2023;2023-4-1;6541097;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-1', 6541097, 0, 0);"
02/04/2023;2023-4-2;6542867;1770;22;;;"INSERT INTO dados_estado_sp VALUES('2023-4-2', 6542867, 1770, 22);"
03/04/2023;2023-4-3;6542933;66;1;;;"INSERT INTO dados_estado_sp VALUES('2023-4-3', 6542933, 66, 1);"
04/04/2023;2023-4-4;6545130;2197;23;;;"INSERT INTO dados_estado_sp VALUES('2023-4-4', 6545130, 2197, 23);"
05/04/2023;2023-4-5;6547244;2114;24;;;"INSERT INTO dados_estado_sp VALUES('2023-4-5', 6547244, 2114, 24);"
06/04/2023;2023-4-6;6548698;1454;21;;;"INSERT INTO dados_estado_sp VALUES('2023-4-6', 6548698, 1454, 21);"
07/04/2023;2023-4-7;6548698;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-7', 6548698, 0, 0);"
08/04/2023;2023-4-8;6549523;825;10;;;"INSERT INTO dados_estado_sp VALUES('2023-4-8', 6549523, 825, 10);"
09/04/2023;2023-4-9;6549928;405;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-9', 6549928, 405, 0);"
10/04/2023;2023-4-10;6550062;134;2;;;"INSERT INTO dados_estado_sp VALUES('2023-4-10', 6550062, 134, 2);"
11/04/2023;2023-4-11;6551949;1887;32;;;"INSERT INTO dados_estado_sp VALUES('2023-4-11', 6551949, 1887, 32);"
12/04/2023;2023-4-12;6553833;1884;26;;;"INSERT INTO dados_estado_sp VALUES('2023-4-12', 6553833, 1884, 26);"
13/04/2023;2023-4-13;6553833;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-13', 6553833, 0, 0);"
14/04/2023;2023-4-14;6557299;3466;47;;;"INSERT INTO dados_estado_sp VALUES('2023-4-14', 6557299, 3466, 47);"
15/04/2023;2023-4-15;6557299;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-15', 6557299, 0, 0);"
16/04/2023;2023-4-16;6557299;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-16', 6557299, 0, 0);"
17/04/2023;2023-4-17;6562226;4927;33;;;"INSERT INTO dados_estado_sp VALUES('2023-4-17', 6562226, 4927, 33);"
18/04/2023;2023-4-18;6564440;2214;20;;;"INSERT INTO dados_estado_sp VALUES('2023-4-18', 6564440, 2214, 20);"
19/04/2023;2023-4-19;6566485;2045;16;;;"INSERT INTO dados_estado_sp VALUES('2023-4-19', 6566485, 2045, 16);"
20/04/2023;2023-4-20;6568735;2250;20;;;"INSERT INTO dados_estado_sp VALUES('2023-4-20', 6568735, 2250, 20);"
21/04/2023;2023-4-21;6571274;2539;23;;;"INSERT INTO dados_estado_sp VALUES('2023-4-21', 6571274, 2539, 23);"
22/04/2023;2023-4-22;6571274;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-22', 6571274, 0, 0);"
23/04/2023;2023-4-23;6571274;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-23', 6571274, 0, 0);"
24/04/2023;2023-4-24;6574424;3150;4;;;"INSERT INTO dados_estado_sp VALUES('2023-4-24', 6574424, 3150, 4);"
25/04/2023;2023-4-25;6576338;1914;20;;;"INSERT INTO dados_estado_sp VALUES('2023-4-25', 6576338, 1914, 20);"
26/04/2023;2023-4-26;6578136;1798;14;;;"INSERT INTO dados_estado_sp VALUES('2023-4-26', 6578136, 1798, 14);"
27/04/2023;2023-4-27;6580022;1886;7;;;"INSERT INTO dados_estado_sp VALUES('2023-4-27', 6580022, 1886, 7);"
28/04/2023;2023-4-28;6581462;1440;22;;;"INSERT INTO dados_estado_sp VALUES('2023-4-28', 6581462, 1440, 22);"
29/04/2023;2023-4-29;6581462;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-4-29', 6581462, 0, 0);"
30/04/2023;2023-4-30;6583030;1568;16;;;"INSERT INTO dados_estado_sp VALUES('2023-4-30', 6583030, 1568, 16);"
01/05/2023;2023-5-1;6583468;438;1;;;"INSERT INTO dados_estado_sp VALUES('2023-5-1', 6583468, 438, 1);"
02/05/2023;2023-5-2;6583827;359;3;;;"INSERT INTO dados_estado_sp VALUES('2023-5-2', 6583827, 359, 3);"
03/05/2023;2023-5-3;6585658;1831;23;;;"INSERT INTO dados_estado_sp VALUES('2023-5-3', 6585658, 1831, 23);"
04/05/2023;2023-5-4;6587387;1729;16;;;"INSERT INTO dados_estado_sp VALUES('2023-5-4', 6587387, 1729, 16);"
05/05/2023;2023-5-5;6589278;1891;16;;;"INSERT INTO dados_estado_sp VALUES('2023-5-5', 6589278, 1891, 16);"
06/05/2023;2023-5-6;6589278;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-6', 6589278, 0, 0);"
07/05/2023;2023-5-7;6591578;2300;18;;;"INSERT INTO dados_estado_sp VALUES('2023-5-7', 6591578, 2300, 18);"
08/05/2023;2023-5-8;6592029;451;1;;;"INSERT INTO dados_estado_sp VALUES('2023-5-8', 6592029, 451, 1);"
09/05/2023;2023-5-9;6592029;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-9', 6592029, 0, 0);"
10/05/2023;2023-5-10;6596435;4406;39;;;"INSERT INTO dados_estado_sp VALUES('2023-5-10', 6596435, 4406, 39);"
11/05/2023;2023-5-11;6598840;2405;18;;;"INSERT INTO dados_estado_sp VALUES('2023-5-11', 6598840, 2405, 18);"
12/05/2023;2023-5-12;6600625;1785;27;;;"INSERT INTO dados_estado_sp VALUES('2023-5-12', 6600625, 1785, 27);"
13/05/2023;2023-5-13;6600625;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-13', 6600625, 0, 0);"
14/05/2023;2023-5-14;6602337;1712;19;;;"INSERT INTO dados_estado_sp VALUES('2023-5-14', 6602337, 1712, 19);"
15/05/2023;2023-5-15;6603627;1290;1;;;"INSERT INTO dados_estado_sp VALUES('2023-5-15', 6603627, 1290, 1);"
16/05/2023;2023-5-16;6604978;1351;10;;;"INSERT INTO dados_estado_sp VALUES('2023-5-16', 6604978, 1351, 10);"
17/05/2023;2023-5-17;6605778;800;14;;;"INSERT INTO dados_estado_sp VALUES('2023-5-17', 6605778, 800, 14);"
18/05/2023;2023-5-18;6607254;1476;13;;;"INSERT INTO dados_estado_sp VALUES('2023-5-18', 6607254, 1476, 13);"
19/05/2023;2023-5-19;6608242;988;13;;;"INSERT INTO dados_estado_sp VALUES('2023-5-19', 6608242, 988, 13);"
20/05/2023;2023-5-20;6608242;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-20', 6608242, 0, 0);"
21/05/2023;2023-5-21;6609262;1020;29;;;"INSERT INTO dados_estado_sp VALUES('2023-5-21', 6609262, 1020, 29);"
22/05/2023;2023-5-22;6609389;127;6;;;"INSERT INTO dados_estado_sp VALUES('2023-5-22', 6609389, 127, 6);"
23/05/2023;2023-5-23;6610481;1092;24;;;"INSERT INTO dados_estado_sp VALUES('2023-5-23', 6610481, 1092, 24);"
24/05/2023;2023-5-24;6611093;612;8;;;"INSERT INTO dados_estado_sp VALUES('2023-5-24', 6611093, 612, 8);"
25/05/2023;2023-5-25;6611779;686;8;;;"INSERT INTO dados_estado_sp VALUES('2023-5-25', 6611779, 686, 8);"
26/05/2023;2023-5-26;6612612;833;14;;;"INSERT INTO dados_estado_sp VALUES('2023-5-26', 6612612, 833, 14);"
27/05/2023;2023-5-27;6612612;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-27', 6612612, 0, 0);"
28/05/2023;2023-5-28;6613905;1293;14;;;"INSERT INTO dados_estado_sp VALUES('2023-5-28', 6613905, 1293, 14);"
29/05/2023;2023-5-29;6614072;167;0;;;"INSERT INTO dados_estado_sp VALUES('2023-5-29', 6614072, 167, 0);"
30/05/2023;2023-5-30;6615893;1821;12;;;"INSERT INTO dados_estado_sp VALUES('2023-5-30', 6615893, 1821, 12);"
31/05/2023;2023-5-31;6617319;1426;16;;;"INSERT INTO dados_estado_sp VALUES('2023-5-31', 6617319, 1426, 16);"
01/06/2023;2023-6-1;6618185;866;9;;;"INSERT INTO dados_estado_sp VALUES('2023-6-1', 6618185, 866, 9);"
02/06/2023;2023-6-2;6618980;795;22;;;"INSERT INTO dados_estado_sp VALUES('2023-6-2', 6618980, 795, 22);"
03/06/2023;2023-6-3;6618980;0;0;;;"INSERT INTO dados_estado_sp VALUES('2023-6-3', 6618980, 0, 0);"
04/06/2023;2023-6-4;6619871;891;11;;;"INSERT INTO dados_estado_sp VALUES('2023-6-4', 6619871, 891, 11);"
05/06/2023;2023-6-5;6619936;65;6;;;"INSERT INTO dados_estado_sp VALUES('2023-6-5', 6619936, 65, 6);"
06/06/2023;2023-6-6;6621112;1176;25;;;"INSERT INTO dados_estado_sp VALUES('2023-6-6', 6621112, 1176, 25);"
